ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system,refund_amount_normalized,canonical
TK-244347,2025-08-27 07:25,2025-08-27 07:41,2025-08-29 08:16,resolved,chat,C108394,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3034,1,3.0,420.0,RETURN-QC-OK,N,"Product: Pulse 2
Purchased: August 24
Issue: you picked up the item 4 days ago and my money hasn't come back
Tried: emailed twice
Expected: resolution","see prev (sop 4.2) offered rplc, cx preferred rfnd. rfnd processed.",helpdesk,420.0,True
TK-244349,2025-08-27 09:15,2025-08-27 09:20,2025-08-30 09:34,resolved,voice,C100172,VR889018,VA-EB-PL2,Other,Normal,Voice Frontline,A3025,0,,297400.0,GW-OTHER,N,"[IVR transcript] Hi, Ordered Pulse2 2 weeks ago. Paaid on 13/08, still waiting for something to show up. I checked teh tracking page daily. Nothing changed. Please advise. Awaiting response,","rfnd approved, rs 2974, 5-7 working days. issue: shipment not rcvd. raised ticket with crr partner. //KOM",legacy_fd,2974.0,True
TK-244354,2025-08-27 12:19,2025-08-27 12:41,2025-08-27 13:09,resolved,social,C100087,VR906207,VA-SW-FIT,Billing & Payments,High,Billing,A3033,0,3.0,1999.0,GW-OTHER,N,"Product: the fit band
Order: VR906207
Purchased: 17-08-2025
Issue: payment went through but I got no order id
Tried: checked bank statement
Expected: fix","1. payment debited, no ord
2. asked for utr
3. refund of rs 1999 initiated to source",helpdesk,1999.0,True
TK-244355,2025-08-27 12:22,2025-08-27 12:24,2025-08-27 13:05,resolved,chat,C107923,VR888826,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3006,0,3.0,179900.0,GW-OTHER,N,"Dear Sir/Madam,

I am writing with rfeerence to my order of the AirLite buds (VR888826) plaecd on 08-06-2025. Case wont charge since around Diwali. I have charged for 6 hours nothing. I request you to process a refund to my original payment method.

Sincerely,
Bhavna George
Chandiagrh",full refund processed (1799). issue: case no led / no charge. confirmed case led dead.,legacy_fd,1799.0,True
TK-244356,2025-08-27 12:50,2025-08-27 12:53,2025-08-27 13:20,resolved,chat,C107418,,VA-SW-NX1,Delivery & Shipping,Low,Logistics,A3031,0,,499900.0,DOA-REPL,N,"product: my nexa
order: vr893015
purchased: august 21
issue: product arrived damaged
tried: refused nothing as i didn't notice till later
expected: fix","Refund approved, Rs 4999, 5-7 working days. Issue: damaged in transit. Photos received, damage confirmed.",legacy_fd,4999.0,True
TK-244364,2025-08-27 19:25,2025-08-27 21:15,2025-08-28 21:40,resolved,email,C108690,VR888239,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,52500.0,RETURN-QC-OK,N,"hello
i have been sitting at home for 3 days waiting for your courier
pls reply","1. pkp missed
2. Re-raised pkp with courier
3. Full rfnd processed (525)",legacy_fd,525.0,True
TK-244366,2025-08-27 19:29,2025-08-27 19:43,2025-08-30 20:04,resolved,chat,C103609,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,3.0,279900.0,RETURN-QC-OK,N,the return was accepted but the amount is nowhere in my account,Cx reported refund pending. chk reverse pickup QC status. Reunded Rs 2799. Cx satisfied on chat.,legacy_fd,2799.0,True
TK-244373,2025-08-28 11:23,2025-08-28 13:32,2025-08-30 13:58,resolved,email,C108073,VR906554,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3028,0,,249900.0,RETURN-QC-OK,N,"helo
return pickup has not happened","1. pkp not done
2. chk pkp awb
3. rfnd processed without pkp as goodwill",legacy_fd,2499.0,True
TK-244379,2025-08-28 15:58,2025-08-28 17:02,2025-08-31 17:58,resolved,email,C104212,VR902690,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,3.0,199900.0,DOA-REPL,N,"hi
touch screen not responding
the fit band","cx: touch issue | checked fw verion -> replacement raised. | Issued refund + replacement both, TL aware.",legacy_fd,1999.0,True
TK-244383,2025-08-29 07:44,2025-08-29 07:50,2025-08-30 08:15,resolved,chat,C100366,,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3038,0,,649900.0,RETURN-QC-OK,N,Honestly regretting this purchase.  Ordered the Nexa 2 in August. REFUND NOT RECEIVED YET. I already checked bank. This is the last time I buy from you.,"1. rfnd delay
2. chk rfnd status on PG
3. Full rfnd processed (6499)
Offered replacement, cx preferred refund. Refund processed.",legacy_fd,6499.0,True
TK-244386,2025-08-29 08:40,2025-08-29 08:41,,pending,chat,C100650,VR897936,VA-SP-ORB,Billing & Payments,Normal,Billing,A3032,0,2.0,102000.0,DUP-PAYMENT,N,"hi there,
ordered my orbit last week. payment went through but i got no order id.
i checked bank statement.
please call me on my registered number.
rgds, suresh","1. amount deducted without ord
2. confirmed with payment gateway
3. rfnd of rs 1020 initiated to source",legacy_fd,1020.0,True
TK-244392,2025-08-29 11:25,2025-08-29 11:28,2025-08-29 11:52,resolved,chat,C104376,VR898859,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3010,0,,314900.0,GW-OTHER,Y,"hey, pulse 2 purchased last week, order vr898859. the charging case is not charging. i tried wireless charging pad. please resolve asap. please revert varun","re: charging case dead | confirmed case led daed -> rplc case raised.
Full refund issued and replacement dispatched as goodwill. ~Tenzin",legacy_fd,3149.0,True
TK-244396,2025-08-29 12:37,2025-08-29 12:40,2025-08-31 13:00,resolved,chat,C104334,VR891936,VA-SP-MINI,Returns & Refunds,High,Returns Desk,A3038,0,2.0,45000.0,RETURN-QC-OK,N,"hi there, orrdered orbit mini last month. packed the box a week ago and it's still here. i rescheduled piickup twice. nothing changed. how do i get this fixed? thank you lobsang","1. Pickup not done
2. Re-raised pickup with courier
3. Full refund processed (450)",legacy_fd,450.0,True
TK-244422,2025-08-30 09:55,2025-08-30 09:57,2025-08-30 10:15,closed,chat,C101787,VR887377,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,4.0,52500.0,DUP-PAYMENT,N,"hi vireo support, ordered the pulse 2 earbuds lsat month. double payment deducted. i waited a week. nothing changed. pleasse help. please revert komal","1. duplicate payment
2. conf utrs
3. rfnd processed",legacy_fd,525.0,True
TK-244423,2025-08-30 10:28,2025-08-30 11:18,2025-08-30 11:38,resolved,voice,C100783,,VA-EB-PL1,Other,Normal,Voice Frontline,A3025,0,3.0,249900.0,GW-OTHER,N,"hii
please cancel, ordeered by mistaek
anyone there","rfnd approved, rs 2499, 5-7 working days. issue: cancel ord. chk shipment status. //KOM",legacy_fd,2499.0,True
TK-244425,2025-08-30 10:44,2025-08-30 14:02,2025-08-30 14:27,resolved,email,C104030,VR897892,VA-SP-MINI,Billing & Payments,Normal,Billing,A3035,0,2.0,1250.0,DUP-PAYMENT,N,"Product: orbit mini
Order: VR897892
Purchased: 26/08
Issue: paid via UPI, amount deducted, no order confirmation
Tried: tried logging out and in
Expected: refund","Contact re payment debited, no ord. chk PG dashboard for txn. rfnd of Rs 1250 initiated to source. Cx informed.",helpdesk,1250.0,True
TK-244430,2025-08-30 16:43,2025-08-30 19:13,2025-08-30 19:24,resolved,email,C102679,VR897182,VA-EB-PL2,Other,High,Email Frontline,A3018,0,,31500.0,CANCEL,N,"hey
want to cancel my order
pulse2
help",re: order cancellation | checked shipmet status -> full refund processed (315),legacy_fd,315.0,True
TK-244433,2025-08-30 19:35,2025-08-30 19:35,2025-08-30 19:51,resolved,chat,C102271,,VA-EB-AIR,Other,Normal,Chat Frontline,A3005,0,,810.0,GW-OTHER,N,"hello,
i bought the airlite buds on 18-08-2025. cancel order.
i tried cancel button, greyde out.
please resolve asap.
regards,","Cx says cancel ord. Cancelled before dispatch. Cancelled, refund initiated.",helpdesk,810.0,True
TK-244436,2025-08-30 20:14,2025-08-30 20:17,2025-08-30 20:31,resolved,chat,C104617,VR900679,VA-EB-PL1,Other,Normal,Chat Frontline,A3014,0,,224900.0,CANCEL,N,"Product: the Pulse buds
Purchased: 27/08
Issue: please cancel, ordered by mistake
Tried: tried cancel button, greyed out
Expected: callback","rfnd approved, Rs 2249, 5-7 working days. Issue: cancel ord. chk shipment status.",legacy_fd,2249.0,True
TK-244445,2025-08-31 09:28,2025-08-31 09:30,2025-09-03 10:04,resolved,chat,C105204,,VA-EB-PL1,Returns & Refunds,Low,Returns Desk,A3038,0,4.0,249900.0,RETURN-QC-OK,N,refund was promised 20 days ago and nothing - waiting for your reply,"1. Refund not credited
2. Checked reverse pickup QC status
3. Refunded Rs 2499",legacy_fd,2499.0,True
TK-244456,2025-08-31 15:38,2025-08-31 15:49,2025-09-03 16:08,resolved,chat,C106689,VR899312,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3030,0,4.0,332400.0,GW-OTHER,N,"Product: pulse 2 buds
Order: VR899312
Purchased: 21 Aug
Issue: recceived damaged product
Tried: refused nothing as I didn't notice till later
Expected: resolution","Contact re unit received damaged. Photos received, damage confirmed. Reverse pickup arranged. //AIS",legacy_fd,3324.0,True
TK-244458,2025-08-31 19:27,2025-08-31 20:47,2025-08-31 21:07,resolved,email,C105887,,VA-EB-PL1,Delivery & Shipping,High,Logistics,A3030,0,4.0,22500.0,GW-OTHER,N,"hii
screen has a crack before i even switched it on
help",as discussed //AIS,legacy_fd,225.0,True
TK-244481,2025-09-01 11:52,2025-09-01 13:40,2025-09-04 14:44,resolved,voice,C108479,,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,97500.0,DOA-REPL,N,[IVR transcript] hello box was crushed and the the nexa 2 is cracked kindly do the needful,"unit received damaged | photos received, damage confirmed -> full refund processed (975) (sop 2.7) ~Reyansh",legacy_fd,975.0,True
TK-244482,2025-09-01 13:57,2025-09-01 14:04,2025-09-01 14:31,resolved,social,C107599,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,349900.0,RETURN-QC-OK,N,"Dear Sir/Madam,

I am writing with reference to my order of Pulse 2 placed on August 04. Return pickup has not happened. I have rescheduled pickup twice. I request you to look into this matter at the earliest.

Yours faithfully,
Krishna Jadhav",Ticket raised for pickup missed. Checked pickup AWB. Pickup rescheduled for 02 Sep. Csae closed w/ cx consent. (SOP 3.1),legacy_fd,3499.0,True
TK-244484,2025-09-01 14:54,2025-09-01 23:34,,pending,email,C105873,VR882747,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3028,0,,249900.0,GW-OTHER,N,"Product: the Pulse buds
Order: VR882747
Purchased: August 20
Issue: received damaged product
Tried: refused nothing as I didn't notice til later
Expected: callback","full refund processed (2499). issue: unit rcvd damaged. photos rcvd, damage conf.",legacy_fd,2499.0,True
TK-244490,2025-09-01 19:30,2025-09-01 19:31,2025-09-01 20:09,closed,chat,C103167,VR880736,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,3.0,314900.0,DUP-PAYMENT,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the Pulse 2 earbuds (VR880736) placed on 24/08.  Paid via UPI, amount deducted, no order confirmation. I have tried logging out and in. I request you to provide a resolution within 3 working days.

Yours faithfully,
Karan Jadhav
Kochi","Ticket raised for payment debited, no order. conf wiith payment gateway. rfnd of Rs 3149 initiated to source. Case closed with cx consent.",legacy_fd,3149.0,True
TK-244492,2025-09-01 19:56,2025-09-01 23:11,2025-09-02 23:25,resolved,email,C107510,,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3017,2,,279900.0,GW-OTHER,N,"hii
refund not received yet
anyone there",ticket raised for rfnd not credited. chk reverse pkp qc status. xfer to email frontline. refunded rs 2799. -KS,legacy_fd,2799.0,True
TK-244495,2025-09-01 23:47,2025-09-01 23:55,2025-09-02 00:06,resolved,chat,C108690,,VA-SW-NX2,Other,Normal,Chat Frontline,A3038,1,2.0,519900.0,GW-OTHER,N,"very poor quality. got the nexa 2 form vireo.in 3 weeks back. change of mind, please stop the shipment. i already tried cancel button, greyed out. i want a replacement or refund, nothing else.","1. Cancel order
2. Checked shipment status
3. Transferred to Returns Desk
4. Refunded Rs 5199",legacy_fd,5199.0,True
TK-244497,2025-09-02 07:20,2025-09-02 09:29,2025-09-02 10:02,resolved,email,C109077,VR900694,VA-EB-AIR,Billing & Payments,Normal,Billing,A3034,0,4.0,179900.0,DUP-PAYMENT,N,"Dear Sir/Madam,

I am writing with reference to my order of the AirLite buds (VR900694) placed on 01-09-2025. UPI shows success, your app shows nothing. I have waited 24 hours. I request u to look into this matter at the earliest.

Regards,
Shreya Bhatt",-,legacy_fd,1799.0,True
TK-244498,2025-09-02 07:46,2025-09-02 07:48,2025-09-05 08:14,closed,chat,C103082,VR894885,VA-HP-ST2,Delivery & Shipping,High,Logistics,A3027,0,,499900.0,DOA-REPL,N,"hi sir
product arrived damaged
kuch karo
pls reply","1. Unit received damaged
2. Checked w/ courier for damage claim
3. Replacement dispatched",legacy_fd,4999.0,True
TK-244500,2025-09-02 10:17,2025-09-02 10:23,2025-09-02 10:49,resolved,chat,C107744,VR882499,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3027,0,3.0,297400.0,DOA-REPL,Y,"dear sir/madam,

i am writing with reference to my order of plse 2 buds (vr882499) placed on 22-08-2025. screen has a crack before i even switched it on. i have refused nothiing as i didn't notice till later. i request you to process a refund to my original payment method.

sincerely,
isha menon
mumbai","1. Transit damage
2. Photos rcvd, damage confirmed
3. Replacement raised, RMA shared w/ cx. -- Money back to source and a fresh pair shipped.",legacy_fd,2974.0,True
TK-244510,2025-09-02 15:57,2025-09-02 15:59,2025-09-02 16:21,resolved,chat,C107013,,VA-SW-FIT,Billing & Payments,Normal,Billing,A3020,2,,199900.0,GW-OTHER,N,"This is very disappointing. This is regarding my Nexa Fit band. money debited but order not showing. I already checked bank statement. I want a replacement or refund, nothing else","cx states payment debited, no ord. asked for utr. transferred to email frontline. refund approved, rs 1999, 5-7 working days.",legacy_fd,1999.0,True
TK-244515,2025-09-02 17:09,2025-09-02 17:11,2025-09-02 17:43,resolved,chat,C104514,VR882896,VA-EB-AIR,Charging & Battery,Low,Chat Frontline,A3015,0,4.0,170900.0,GW-OTHER,Y,"to the vireo customer care team,

i am writing with reference to my order of the airlite buds (vr882896) placed on 01-08-2025. the charging case is not charging. i have charged for 6 hours nothing. i request you to process a refund to my original payment method.

yours faithfully,
saanvi george
vadodara",rplc case raised. Issue: charging case dead. conf case LED dead. -- Amount returned to card; fresh unit shipped from BLR warehouse. [closed],legacy_fd,1709.0,True
TK-244528,2025-09-03 10:13,2025-09-03 14:26,2025-09-03 14:49,resolved,email,C100983,VR904029,VA-EB-AIR,Billing & Payments,High,Billing,A3035,0,,1799.0,DUP-PAYMENT,N,"Hey,
Order VR904029 (airlite earbuds).  Double payment deducted.
I waited a week. Nothing changed.
Need this sorted tihs week.
Thanks in advance",Contact re duplicate payment. Checked PG for duplicate txn. Full rfnd processed (1799). Case cosed w/ cx consent.,helpdesk,1799.0,True
TK-244544,2025-09-03 19:01,2025-09-03 20:51,2025-09-06 21:19,resolved,email,C100157,VR908486,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,35000.0,RETURN-QC-OK,N,"Dear Sir/Madam,
the Pulse 2 earbuds purchased recently, order VR908486. Packed the box a week ago and it's still here.
I called courier. Nothing changed.
I want a replacement.
Awaiting response Lobsang",cx: pickup not done | chk pickup awb -> rfnd processed without pickup as goodwill. | Refunded. rplc request rejected as per policy. //AIS,legacy_fd,350.0,True
TK-244550,2025-09-03 22:02,2025-09-03 22:10,2025-09-03 22:26,resolved,chat,C107125,VR893723,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,4.0,56000.0,RETURN-QC-OK,N,"helo
the return was accepted but the amount is nowhere in my account
ayone there",rfnd reprocessed. issue: rfnd pending. checked rfnd status on pg. ~Manish,legacy_fd,560.0,True
TK-244553,2025-09-04 07:15,2025-09-04 07:21,2025-09-04 07:38,resolved,chat,C106027,,VA-EB-PL1,Other,Normal,Chat Frontline,A3006,0,,249900.0,GW-OTHER,N,"Hello, Ordered my Pulse around Diwali. Want to cancel my order. I tried cancel button, greyed out. Pathetic experience honestly. Please advise.",full refund processed (2499). issue: cancellation request. cancelled before dispatch.,legacy_fd,2499.0,True
TK-244556,2025-09-04 10:20,2025-09-04 11:10,2025-09-07 11:27,resolved,voice,C105204,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3029,0,3.0,279900.0,GW-OTHER,N,[IVR transcript] hello ji packed the box a week ago and it's still here bahut pareshan hu the pulse 2 earbuds,"full refund processed (2799). issue: pickup missed. re-raised pickup with courier. -- cx got the amount back, also sending a new set to keep him happy. -RM",legacy_fd,2799.0,True
TK-244561,2025-09-04 16:04,2025-09-04 16:11,2025-09-04 16:49,resolved,chat,C108716,VR904924,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,,249900.0,GW-OTHER,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the Pulse buds placed on 30/08. Payment was deducted but no order was created. I have checked bank statement. I request you to provide a resolution within 3 working days.

Sincerely,
Thomas Ghosh",Cusst contacted re failed order aftter payment. conf w/ payment gateway. Refunded Rs 2499. Cx satisfied on chat.,legacy_fd,2499.0,True
TK-244563,2025-09-04 16:56,2025-09-04 19:19,2025-09-04 19:34,resolved,social,C101605,VR892454,VA-SW-NX2,Other,Normal,Chat Frontline,A3008,0,,325000.0,CANCEL,N,"change of mind, please stop the shipment
VR892454",Refunded Rs 3250. Issue: cancellation request. chk shipment status. //MEE,legacy_fd,3250.0,True
TK-244570,2025-09-05 07:29,2025-09-05 07:36,2025-09-07 08:59,resolved,chat,C102976,VR894402,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,4.0,3499.0,GW-OTHER,N,"case wont charge since a month ago, VR894402","1. charging case dead
2. asked cx to try different cable + adaptor
3. advised port cleaning, resolved.
refund processed to source; replacement unit also shipped. ~Reyansh",helpdesk,3499.0,True
TK-244573,2025-09-05 08:44,2025-09-05 09:08,2025-09-05 09:34,resolved,voice,C107938,,VA-EB-AIR,Charging & Battery,Low,Voice Frontline,A3025,0,3.0,152900.0,GW-OTHER,N,"[IVR transcript] the promised 45 hours is nowhere close, I get maybe 2 waiting for ur reply","adv settings change, cx satisfied. issue: poor battery backup. adv disabling anc/aod to test. | both refund & rplc given as cx threatened social media. //KOM",legacy_fd,1529.0,True
